Fat_percent,SNF_percent,Protein_percent,Lactose_percent,Moisture_percent,Total_Solids_percent,pH,Specific_Gravity,Acidity_Titratable_pct,Viscosity_cP,Conductivity_mS_cm,CLR_Corrected_Lactometer,Urea_mg_per_100mL,Melamine_ppm,Total_Plate_Count_CFU_mL,Coliform_CFU_mL,MBRT_hours,Adulteration_Index_0_1,FSSAI_Chemical_Score,Estimated_Added_Water_pct,Is_Adulterated
6.2202,9.7252,3.5269,4.91,85.936,15.9454,6.784,1.03,0.1412,1.8462,4.6786,15.08,21.88,0.0,38701,7,3.28,0.0,99.81,0.0,0
1.8222,9.0067,3.4374,4.9767,89.1556,10.8289,6.613,1.0299,0.1659,1.7598,4.7039,21.36,28.086,0.0,10795,3,4.25,0.0036,99.74,1.23,0
1.8984,9.1595,3.4549,4.6197,88.6364,11.0579,6.761,1.028,0.1645,1.8805,4.7812,19.0,21.868,0.0,46363,8,4.31,0.0,100.0,0.0,0
4.8104,8.9593,3.1842,4.6273,86.7401,13.7697,6.577,1.0317,0.1433,1.7876,4.6939,16.79,25.349,0.0,12436,6,3.06,0.0406,100.0,0.0,0
4.9792,8.6305,3.1481,4.8481,87.4394,13.6097,6.637,1.0318,0.1333,1.9575,5.1848,15.3,24.712,0.0,18447,12,4.22,0.0093,99.82,1.77,0
5.4993,8.9128,3.3725,4.773,87.3453,14.4121,6.605,1.0307,0.1658,1.9741,4.7531,19.93,27.38,0.0,18278,2,4.1,0.0229,100.0,0.0,0
7.1911,9.7853,3.5763,4.8003,85.7934,16.9764,6.686,1.0291,0.1571,1.8909,5.0483,15.1,29.36,0.0,164368,11,3.95,0.0,97.49,1.08,0
0.2493,8.7813,3.3472,4.6065,90.4222,9.0306,6.587,1.0286,0.156,1.8464,4.9286,15.16,22.215,0.0,95209,2,4.67,0.0077,100.0,0.0,0
5.1903,8.83,3.2316,4.6061,87.4257,14.0203,6.659,1.0294,0.1334,1.7744,4.9856,20.26,24.066,0.0,89120,4,4.49,0.0061,100.0,0.0,0
3.401,8.9875,3.0793,4.7356,88.1748,12.3885,6.784,1.0285,0.1423,2.0403,4.765,18.5,26.26,0.0,98247,34,4.48,0.0032,98.44,0.0,0
3.7354,8.7119,3.1369,4.7885,87.9449,12.4473,6.638,1.0316,0.1528,2.0049,4.7393,20.79,24.337,0.0,43452,29,4.25,0.0175,100.0,1.17,0
1.5304,9.4359,3.3791,4.6683,88.5257,10.9663,6.779,1.0307,0.1668,1.8785,4.8241,15.21,22.043,0.0,58243,17,4.26,0.0,98.06,1.64,0
2.2893,9.0863,3.3513,4.6715,89.4467,11.3756,6.574,1.0287,0.1565,1.8907,4.6966,15.42,26.579,0.0,425278,16,3.1,0.0,100.0,0.89,0
3.6617,8.9609,3.0862,4.6388,87.9545,12.6226,6.763,1.0301,0.1526,1.8034,5.0548,14.91,23.049,0.0,213898,27,4.84,0.0392,100.0,0.23,0
1.6451,9.0778,3.1774,4.8614,88.6072,10.7229,6.565,1.0284,0.1474,1.8517,5.1768,21.57,21.897,0.0,26534,44,3.39,0.003,100.0,1.85,0
7.1868,9.4815,3.4292,4.7834,85.4156,16.6683,6.662,1.0303,0.1413,1.731,4.9894,20.85,20.225,0.0,127933,25,3.25,0.0,97.42,0.0,0
3.4053,10.6528,3.1736,4.5933,88.416,14.0581,6.617,1.0284,0.1617,2.9433,4.7511,21.57,27.499,0.0,25382,23,3.36,0.6685,50.81,0.0,1
3.1906,8.9635,3.0939,4.7887,87.7102,12.1541,6.553,1.0316,0.1342,1.8429,5.0543,21.31,28.415,0.0,55874,12,4.45,0.0145,100.0,1.3,0
1.5387,9.0296,3.218,4.8292,89.4922,10.5683,6.668,1.0304,0.1629,1.9758,4.8657,18.95,24.34,0.0,54868,22,4.26,0.0,99.14,1.17,0
3.7815,8.8999,3.1498,4.7797,88.3251,12.6814,6.737,1.0319,0.1427,1.8101,4.5771,15.81,26.75,0.0,108110,8,3.82,0.0507,97.68,0.53,0
5.3831,8.7965,3.4821,4.6953,87.3618,14.1796,6.659,1.0308,0.1645,1.9439,5.1201,14.86,25.748,0.0,135080,53,4.74,0.0196,100.0,0.0,0
7.409,9.2948,3.2216,4.9052,86.0553,16.7038,6.673,1.0281,0.155,1.8667,4.8005,18.83,29.661,0.0,33902,8,4.4,0.016,97.3,0.23,0
3.032,8.6811,3.3306,4.7104,87.9593,11.7131,6.657,1.0299,0.1671,1.9564,4.8677,21.78,20.661,0.0,30572,7,4.37,0.0029,97.4,0.0,0
3.5857,8.8417,3.1122,4.7021,88.4277,12.4274,6.632,1.0303,0.1398,1.9606,4.8215,19.22,26.795,0.0,21306,4,4.97,0.0,97.66,1.25,0
1.8683,9.3622,3.1331,4.8364,88.9819,11.2305,6.762,1.0298,0.161,1.7772,4.5522,15.81,23.481,0.0,30629,9,4.03,0.0,97.5,0.23,0
3.6217,8.5791,3.0493,4.5808,88.4523,12.2008,6.555,1.0296,0.1403,1.9553,5.1751,18.7,22.19,0.0,101337,16,3.87,0.0108,100.0,0.0,0
2.3504,9.0338,3.4974,4.8795,88.6623,11.3842,6.593,1.0314,0.1309,1.7933,4.9103,19.97,27.827,0.0,104944,13,3.34,0.0154,99.52,0.96,0
0.4589,8.8463,3.3164,4.6266,90.2755,9.3052,6.64,1.0312,0.1499,1.8586,4.8573,19.38,24.674,0.0,14525,4,4.36,0.0,100.0,1.66,0
6.6616,9.1565,3.2747,4.6376,85.535,15.8181,6.619,1.0292,0.1557,1.7783,4.8641,18.46,24.476,0.0,67767,3,4.01,0.0,100.0,1.49,0
3.6489,8.8951,3.2757,4.6154,88.1312,12.544,6.633,1.0315,0.1694,1.8258,4.8506,17.09,24.637,0.0,16615,15,3.88,0.0,98.86,1.13,0
1.8914,9.3811,3.246,4.9452,88.8754,11.2725,6.672,1.0285,0.1535,1.9306,4.9226,17.07,29.753,0.0,13606,6,3.86,0.0506,98.78,0.0,0
3.6993,8.9788,3.0692,4.6438,87.56,12.6781,6.695,1.0288,0.1619,1.7149,4.5187,14.63,26.568,0.0,13486,21,4.02,0.0,97.07,1.15,0
5.2212,8.7517,3.4162,4.5547,86.862,13.9729,6.656,1.0297,0.1478,2.0955,5.0381,17.31,25.518,0.0,11777,24,4.73,0.0,100.0,0.0,0
7.3097,9.7527,3.2292,4.8879,85.8233,17.0624,6.75,1.0308,0.167,1.7641,5.0901,21.48,21.016,0.0,27397,6,3.3,0.0,100.0,0.0,0
3.5213,8.7419,3.2789,4.756,87.6956,12.2632,6.659,1.0318,0.1446,1.8524,4.7934,21.16,29.512,0.0,293725,12,3.72,0.0,98.94,0.58,0
3.6295,10.687,3.0976,4.5568,88.3663,14.3165,6.603,1.0305,0.1479,3.1745,4.6971,17.74,20.962,0.0,28958,6,3.52,0.7191,63.35,0.11,1
3.1611,8.6652,3.3221,4.6296,87.7552,11.8263,6.709,1.0312,0.131,1.8357,4.9112,17.98,21.9,0.0,20895,32,3.27,0.0,98.87,0.0,0
0.1686,8.8499,3.3595,4.7804,90.2061,9.0185,6.697,1.0286,0.1634,1.7036,4.6508,16.56,21.043,0.0,48428,69,4.03,0.0408,100.0,0.0,0
4.7789,9.1644,3.2437,4.5014,87.2817,13.9433,6.582,1.0319,0.1543,1.9003,5.1291,16.29,22.44,0.0,34589,13,4.22,0.0447,100.0,0.0,0
2.0974,9.3845,3.2794,4.9643,89.0997,11.4819,6.713,1.0307,0.1556,1.7295,5.0484,21.13,20.004,0.0,22685,10,3.73,0.0,100.0,0.4,0
6.4468,9.624,3.3887,4.691,85.2493,16.0708,7.223,1.0294,0.1287,1.8941,6.056,19.68,24.604,0.0,105329,12,3.37,0.6388,61.26,0.0,1
1.9105,9.36,3.3768,4.6822,88.9496,11.2705,6.729,1.0313,0.1604,1.7113,4.8481,16.98,25.739,0.0,33835,24,4.72,0.0035,99.62,0.64,0
2.0646,9.4395,3.4783,4.9436,88.9029,11.5041,6.666,1.0295,0.14,1.8766,5.0908,16.32,29.58,0.0,22167,33,3.73,0.0,98.63,1.15,0
3.5252,8.5338,3.3125,4.6538,88.1572,12.059,6.769,1.0296,0.1625,1.8035,4.5719,14.77,20.2,0.0,15601,25,3.26,0.028,97.61,0.6,0
3.4325,10.1604,5.2332,4.6931,88.0659,13.5929,6.677,1.0301,0.1413,1.7398,5.0659,17.23,28.697,1.99,21756,22,4.13,0.7811,44.49,0.79,1
2.4977,9.3767,3.4883,4.9148,89.4632,11.8744,6.57,1.0296,0.1559,1.8403,4.9042,14.28,29.335,0.0,27729,19,4.86,0.0247,99.73,0.0,0
3.269,8.6365,3.226,4.6675,87.5162,11.9055,6.747,1.0305,0.1648,1.8106,4.9881,14.73,21.886,0.0,37918,11,3.58,0.0,98.69,0.0,0
7.116,9.3889,3.3271,4.6559,85.1128,16.5049,6.59,1.0281,0.1593,1.7994,5.0759,20.68,21.147,0.0,16403,30,3.11,0.0,100.0,0.0,0
2.389,11.5248,3.694,4.6191,88.8995,13.9138,6.747,1.0334,0.1628,1.743,4.7692,18.15,26.015,0.0,52029,3,3.38,0.5762,61.54,0.0,1
6.2056,9.1386,3.2218,4.8627,86.2555,15.3442,6.769,1.0289,0.143,1.7603,4.7939,20.09,26.133,0.0,73727,69,3.6,0.0,98.6,0.45,0
3.6099,8.5719,3.0034,4.506,88.0866,12.1818,6.679,1.028,0.1469,1.9872,5.0126,20.51,22.33,0.0,16897,14,3.83,0.0,98.11,0.0,0
6.3267,9.4203,3.2762,4.8747,85.7727,15.747,6.567,1.0285,0.1355,1.8251,4.5401,16.42,21.281,0.0,23246,40,3.82,0.0356,98.77,1.26,0
5.0312,9.1765,3.2291,4.5708,87.3776,14.2077,6.754,1.0304,0.1366,1.7909,5.0028,19.45,21.473,0.0,148356,12,4.12,0.0,100.0,0.0,0
6.7699,9.071,3.4233,4.7768,85.397,15.8409,6.796,1.0308,0.0965,1.7715,4.5055,20.53,23.058,0.0,7216,13,6.24,0.8771,26.79,0.0,1
4.5321,8.9286,3.3865,4.6667,87.2573,13.4607,6.605,1.0286,0.1449,2.0388,4.768,19.77,25.891,0.0,29612,6,3.68,0.0457,98.89,1.25,0
7.4851,9.3184,3.5155,4.6842,85.3706,16.8035,6.551,1.0281,0.1357,1.7892,4.9804,15.91,23.119,0.0,36936,13,3.17,0.0439,99.21,0.11,0
5.1277,8.9532,3.4375,4.63,87.1873,14.0809,6.733,1.03,0.1552,1.9959,4.5117,20.48,21.948,0.0,42150,23,4.04,0.0156,100.0,0.42,0
3.278,8.8142,3.0172,4.5513,87.9328,12.0922,6.648,1.0312,0.1655,1.7995,4.8212,21.88,22.738,0.0,41277,8,4.72,0.0025,100.0,1.26,0
6.9737,9.3572,3.2868,4.7414,85.7382,16.3309,6.789,1.0307,0.1341,2.0291,4.9178,19.87,22.771,0.0,68947,47,3.29,0.0052,100.0,0.0,0
3.3839,8.6909,3.1233,4.6855,88.0056,12.0748,6.601,1.0311,0.162,1.7855,4.6674,20.19,28.846,0.0,41799,38,3.59,0.0,100.0,0.0,0
6.0501,9.2911,3.3351,4.7723,85.755,15.3412,6.648,1.0293,0.1631,2.0399,4.7203,14.64,28.251,0.0,74879,5,3.36,0.0,100.0,0.0,0
3.2043,8.7178,3.2065,4.529,88.2438,11.9221,6.651,1.0312,0.1487,2.0368,5.1703,14.31,22.095,0.0,92712,13,4.97,0.0,99.5,0.0,0
2.3285,9.0483,3.297,4.8753,88.9067,11.3768,6.682,1.0285,0.1512,1.931,4.7954,16.56,28.93,0.0,11123,57,4.55,0.0,100.0,1.72,0
7.2168,9.1781,3.487,4.9773,85.7917,16.3949,6.665,1.0293,0.149,1.9411,5.1564,21.11,28.622,0.0,81039,65,3.79,0.0203,98.35,1.83,0
3.3646,8.6624,3.3334,4.6515,87.5915,12.027,6.793,1.0319,0.1402,1.7669,4.837,18.23,24.101,0.0,35870,7,4.41,0.0056,100.0,0.0,0
2.4177,9.158,3.1068,4.9597,89.4235,11.5757,6.551,1.0313,0.1421,2.0658,5.1028,16.09,20.686,0.0,50929,26,4.76,0.0144,99.29,0.0,0
5.1696,9.1795,3.1703,4.7388,86.9242,14.3491,6.614,1.0313,0.1494,1.9174,4.6273,19.71,20.859,0.0,59678,17,3.83,0.035,98.34,0.0,0
2.3335,9.3085,3.4489,4.7614,88.5574,11.642,6.741,1.0283,0.1608,1.9557,4.878,16.57,21.087,0.0,159351,77,4.47,0.0099,100.0,0.0,0
4.9229,8.9191,3.3098,4.7876,86.5404,13.842,6.58,1.0293,0.1565,1.763,4.9921,14.73,26.508,0.0,20499,12,4.99,0.0,98.79,0.0,0
1.7326,9.403,3.1717,4.9252,89.4405,11.1356,6.683,1.0306,0.1332,1.8976,5.1107,19.61,28.767,0.0,137456,21,4.88,0.0,97.88,0.0,0
2.1099,9.4623,3.4143,4.836,88.5064,11.5722,6.726,1.0305,0.1604,1.9052,5.1546,19.66,23.758,0.0,86759,61,3.09,0.0,99.99,0.77,0
7.0023,9.6339,3.4978,4.6079,85.2608,16.6362,6.571,1.0309,0.147,1.9899,4.5819,19.01,27.184,0.0,61544,25,3.89,0.0376,100.0,0.0,0
2.1577,9.4075,3.3304,4.6019,88.5413,11.5652,6.586,1.0296,0.1674,1.778,5.0728,16.25,29.863,0.0,82860,7,3.54,0.0345,98.91,1.3,0
3.3372,8.7221,3.109,4.5862,88.199,12.0593,6.574,1.0318,0.1375,1.8672,4.5001,14.43,29.252,0.0,86956,10,4.74,0.0,100.0,1.32,0
4.745,9.0115,3.1356,4.6402,87.4114,13.7565,6.616,1.0318,0.1398,2.062,5.0184,18.05,27.649,0.0,14537,14,3.8,0.0,100.0,0.85,0
5.3629,8.5559,3.4112,4.6972,87.0641,13.9188,6.781,1.0282,0.1312,1.7713,5.0006,14.38,26.146,0.0,57145,11,4.16,0.0,98.13,1.83,0
1.5836,9.4113,3.1608,4.6153,89.2195,10.9949,6.729,1.0302,0.1344,2.0729,5.0141,18.83,25.01,0.0,23147,5,4.35,0.0097,100.0,0.0,0
6.1023,9.1497,3.4222,4.7165,85.6261,15.252,6.769,1.0316,0.1497,1.8321,5.1674,16.38,20.602,0.0,33059,3,4.57,0.0387,99.21,0.0,0
4.6029,9.0713,3.4075,4.7521,86.6015,13.6742,6.665,1.0291,0.1474,1.7904,4.9566,17.08,28.924,0.0,26870,14,3.54,0.0,98.94,0.0,0
6.5734,9.0267,3.5511,4.7701,86.1382,15.6001,6.713,1.0295,0.1548,1.8441,4.8025,20.24,21.499,0.0,16533,9,4.79,0.0,100.0,0.25,0
2.1709,9.3506,3.1489,4.9497,88.5596,11.5215,6.798,1.0297,0.1352,2.0877,4.6309,17.12,28.648,0.0,16002,5,3.26,0.0,100.0,1.83,0
5.3561,9.1367,3.2799,4.6122,86.6408,14.4928,6.628,1.0316,0.1568,1.9583,4.532,19.02,29.319,0.0,50578,11,4.53,0.0,98.93,0.23,0
3.4867,8.8765,3.2938,4.5059,88.1874,12.3632,6.681,1.0302,0.1593,2.0325,4.8947,15.1,23.738,0.0,48124,16,4.71,0.0097,100.0,0.55,0
7.1653,9.4506,3.4676,4.731,85.6141,16.6159,6.795,1.03,0.1698,1.8959,4.8552,21.24,20.396,0.0,79212,20,3.56,0.0409,100.0,0.0,0
3.1752,8.5309,3.2929,4.5437,87.5927,11.7061,6.565,1.0287,0.1328,2.0509,5.1017,21.56,28.683,0.0,18196,10,3.16,0.0176,97.93,1.06,0
1.5864,9.4001,3.1515,4.6321,89.4558,10.9865,6.588,1.0303,0.1405,1.8857,5.1085,15.71,20.031,0.0,61503,19,3.12,0.0336,98.98,0.47,0
3.2282,8.9817,3.074,4.7419,87.9653,12.2099,6.737,1.0286,0.1487,1.7143,4.5409,20.76,20.873,0.0,80003,2,4.04,0.0,99.15,0.64,0
2.0416,9.1615,3.4087,4.9687,88.9042,11.2031,6.723,1.0316,0.1692,2.0254,4.7508,19.7,21.367,0.0,40855,3,3.58,0.0041,98.32,0.0,0
3.162,8.9451,3.3436,4.523,87.6064,12.1071,6.702,1.0291,0.1587,1.938,4.5178,15.72,27.502,0.0,48033,7,4.75,0.0349,100.0,0.0,0
7.3369,9.263,3.2051,4.7565,85.7638,16.5999,6.684,1.0313,0.1451,1.8411,5.1462,17.56,20.488,0.0,25173,15,3.82,0.0068,100.0,0.0,0
3.3228,8.5526,3.2221,4.7721,87.8064,11.8754,6.612,1.0299,0.1437,1.8232,4.5227,19.93,25.32,0.0,36261,21,3.93,0.0,99.42,0.0,0
6.6094,9.6168,3.3741,4.9787,85.7014,16.2262,6.753,1.0319,0.1671,2.0592,4.7569,19.51,21.061,0.0,19460,6,3.34,0.0,97.47,0.87,0
3.5723,8.5014,3.0442,4.5076,87.6689,12.0737,6.598,1.0302,0.1568,2.0674,4.522,19.41,24.687,0.0,47274,3,3.09,0.0076,98.23,0.91,0
0.4076,9.0382,3.4105,4.5798,89.7566,9.4458,6.701,1.0304,0.1383,1.8747,4.7167,15.58,20.755,0.0,69925,3,3.12,0.0,100.0,0.72,0
4.666,8.6099,3.2081,4.6785,87.376,13.2759,6.779,1.0317,0.1591,2.0601,4.8698,19.03,26.008,0.0,41419,7,4.01,0.0499,97.68,1.02,0
4.5206,9.1838,3.1267,4.8593,86.813,13.7044,6.72,1.0286,0.1478,1.8302,5.0832,19.23,20.452,0.0,313906,4,4.15,0.0441,98.35,0.0,0
4.8336,9.1406,3.4102,4.6296,86.5876,13.9742,6.614,1.0301,0.1677,1.929,4.7751,21.15,26.334,0.0,23906,49,4.76,0.0331,100.0,1.6,0
1.6695,9.3683,3.1585,4.7735,89.1255,11.0378,6.564,1.0295,0.1488,1.8566,5.1217,18.72,26.677,0.0,22624,6,4.87,0.0,99.4,0.62,0
0.4385,8.8944,3.3914,4.8049,90.3502,9.3329,6.726,1.0281,0.1346,2.0104,4.9147,20.0,25.817,0.0,43780,21,4.16,0.0,98.5,1.19,0
6.0596,9.268,3.4918,4.6466,85.9533,15.3276,6.713,1.0298,0.1346,1.7989,4.6152,21.64,24.683,0.0,110132,15,4.86,0.0,100.0,0.0,0
3.004,8.6755,3.0509,4.7964,87.9602,11.6795,6.711,1.0294,0.1586,2.0619,4.768,18.83,25.219,0.0,38455,26,4.71,0.0,98.68,0.0,0
1.5206,9.308,3.1735,4.9777,88.9302,10.8286,6.728,1.0299,0.1652,1.9607,5.0371,20.34,24.203,0.0,107732,58,3.94,0.0,100.0,0.74,0
2.2215,9.9008,5.3091,4.8171,88.6249,12.1223,6.748,1.0292,0.1328,2.0955,4.5473,21.75,23.3,5.466,85464,9,3.85,0.6883,26.18,0.0,1
1.6594,9.1646,3.2859,4.9388,89.4377,10.824,6.783,1.0286,0.1363,2.0797,4.6301,20.27,24.88,0.0,59598,11,4.21,0.0,100.0,0.04,0
1.9449,9.3323,3.4137,4.6097,89.0884,11.2772,6.787,1.0313,0.1342,2.0976,4.656,20.85,26.743,0.0,15341,3,4.99,0.0101,97.67,0.42,0
6.0555,9.3549,3.2989,4.7586,86.4791,15.4104,6.727,1.029,0.1421,1.7973,4.6583,19.44,27.184,0.0,36620,9,4.2,0.0005,100.0,0.26,0
5.4385,8.8904,3.3807,4.8361,86.5836,14.3289,6.623,1.0299,0.1438,1.9023,4.9775,16.89,20.557,0.0,78636,4,4.16,0.0,100.0,0.0,0
7.332,9.6467,3.4082,4.8897,85.5495,16.9787,6.776,1.0285,0.1679,1.9288,4.8469,14.19,25.016,0.0,122252,32,3.49,0.0108,100.0,0.0,0
1.633,9.4415,3.3857,4.8545,89.0868,11.0745,6.675,1.0288,0.1529,1.8789,5.1877,18.93,23.61,0.0,80368,5,4.98,0.0,100.0,0.68,0
5.0396,8.5611,3.3955,4.6607,86.9804,13.6007,6.636,1.0306,0.1457,2.0577,4.6691,14.52,26.918,0.0,46159,13,4.97,0.0,100.0,1.3,0
6.4023,9.2889,3.3634,4.8719,85.085,15.6912,6.648,1.0308,0.1377,1.9566,5.1203,16.38,28.957,0.0,34353,2,4.35,0.0043,98.77,0.0,0
6.3519,9.6468,3.5336,4.6446,86.4606,15.9987,6.618,1.0298,0.1419,1.76,4.9061,16.91,28.26,0.0,24205,6,4.5,0.0457,100.0,0.0,0
0.3246,8.8784,3.2138,4.5836,90.0571,9.203,6.596,1.0297,0.1382,1.7703,4.6834,21.28,22.48,0.0,55847,50,3.13,0.0377,97.13,1.38,0
2.1768,9.0236,3.3639,4.7913,89.4616,11.2004,6.702,1.032,0.1337,1.8105,4.7207,21.14,23.462,0.0,21725,4,3.15,0.0066,100.0,0.58,0
3.6134,8.855,3.2948,4.5314,88.1935,12.4684,6.574,1.031,0.1656,1.9867,5.1938,21.72,21.348,0.0,38937,30,4.14,0.0,100.0,1.15,0
3.6547,8.7738,3.3542,4.7138,88.0528,12.4285,6.56,1.0281,0.1333,1.875,5.189,19.3,25.423,0.0,34945,4,4.4,0.0,99.12,0.0,0
2.4374,9.1279,3.1423,4.7127,89.2964,11.5653,6.675,1.0302,0.1483,1.7731,4.935,19.99,27.987,0.0,321087,5,3.7,0.049,100.0,0.0,0
5.2518,8.7219,3.3425,4.7278,87.1996,13.9737,6.708,1.0283,0.1566,1.7777,4.8588,19.94,26.869,0.0,43102,6,3.56,0.0063,100.0,0.0,0
6.0055,9.595,3.2745,4.6205,85.7458,15.6005,6.723,1.0284,0.1353,1.8616,5.0769,21.22,25.856,0.0,51149,15,4.45,0.0052,99.54,0.08,0
4.5099,9.1836,3.4595,4.6201,86.9835,13.6935,6.767,1.0304,0.1631,2.0648,4.6998,20.81,24.987,0.0,26135,22,3.75,0.0498,100.0,0.25,0
3.9103,9.1106,3.2596,4.8873,89.1804,13.0209,6.795,1.0208,0.1495,2.738,4.8798,21.38,24.424,0.0,88917,10,3.64,0.6052,49.92,1.87,1
4.88,8.935,3.2318,4.7847,86.6651,13.815,6.649,1.03,0.1528,1.724,5.0503,18.38,24.425,0.0,49908,6,3.36,0.0,100.0,1.6,0
3.2347,8.8198,3.1663,4.6784,87.92,12.0545,6.667,1.0308,0.162,1.8973,4.7903,17.3,27.863,0.0,36227,10,4.59,0.0,99.34,0.0,0
3.1946,8.8627,3.0273,4.7865,87.693,12.0573,6.752,1.0319,0.1491,1.991,4.6291,15.33,24.431,0.0,205995,30,4.11,0.012,100.0,0.0,0
3.1989,8.8341,3.1575,4.7733,87.6295,12.033,6.566,1.0295,0.1359,2.0381,4.9686,16.73,21.033,0.0,10043,20,4.32,0.0,97.7,1.6,0
5.4311,9.0156,3.1076,4.5959,86.913,14.4467,6.725,1.0288,0.1635,2.0383,5.1448,15.77,28.13,0.0,50842,6,4.06,0.0452,100.0,0.51,0
5.348,8.9546,3.1631,4.7231,87.3724,14.3026,6.571,1.0291,0.1561,1.7712,5.0253,14.93,25.61,0.0,49749,13,3.91,0.0022,98.88,1.19,0
6.7546,8.7782,3.2492,4.6645,87.21,15.5328,6.555,1.0238,0.1479,2.4155,4.8569,21.02,22.348,0.0,99725,13,3.71,0.6323,52.48,0.0,1
1.7797,9.0958,3.3017,4.9463,88.7413,10.8755,6.639,1.031,0.152,2.0267,5.0549,17.95,26.038,0.0,173328,3,3.57,0.0211,100.0,1.74,0
6.6407,9.6544,3.5443,4.6028,85.7661,16.2951,6.606,1.0285,0.1435,2.0772,4.8632,16.91,27.03,0.0,16330,9,3.57,0.0,100.0,0.0,0
7.423,9.1358,3.5863,4.6059,85.7217,16.5588,6.662,1.0303,0.1474,1.8659,4.9801,16.0,28.333,0.0,53120,34,3.97,0.0,97.69,0.89,0
4.6127,8.8774,3.4028,4.6529,86.6364,13.4901,6.634,1.0294,0.1558,2.0542,4.9813,18.41,26.599,0.0,23034,2,4.16,0.0274,97.79,0.23,0
6.7485,9.5229,3.5353,4.9746,85.4761,16.2714,6.569,1.031,0.1618,1.8637,5.168,15.87,29.167,0.0,27940,16,3.71,0.0381,100.0,0.0,0
5.0518,8.7819,3.176,4.8091,86.989,13.8337,6.59,1.0304,0.1567,1.9678,4.9167,16.83,29.054,0.0,54895,18,3.51,0.0207,99.24,0.0,0
3.769,8.7243,3.2113,4.5791,88.4856,12.4933,6.64,1.0292,0.1455,2.0671,5.1419,20.84,24.233,0.0,10465,12,3.58,0.0322,100.0,0.0,0
6.4999,9.0173,3.2569,4.672,86.2155,15.5172,6.767,1.0305,0.1589,1.9091,4.9845,14.23,29.731,0.0,13421,3,4.25,0.0,100.0,0.0,0
2.4063,9.4252,3.4299,4.898,89.1334,11.8315,6.752,1.0306,0.1431,1.8504,4.512,21.64,26.988,0.0,63604,6,3.62,0.0,100.0,1.49,0
4.9405,8.8333,3.4264,4.7718,86.6533,13.7738,6.621,1.0285,0.1415,1.9914,5.0848,16.58,24.695,0.0,185594,5,3.13,0.0004,98.48,0.0,0
0.1359,8.7012,3.1177,4.6367,90.1329,8.8371,6.551,1.0317,0.1629,2.0237,4.99,17.19,21.044,0.0,23200,24,4.15,0.0,97.12,1.45,0
2.0469,9.2665,3.1175,4.9829,89.4282,11.3134,6.575,1.0288,0.1374,1.9078,4.9871,14.14,25.452,0.0,379801,5,3.71,0.0,100.0,0.0,0
0.3734,9.1743,3.1808,4.8479,90.1681,9.5477,6.755,1.0305,0.1568,1.8015,4.9552,16.81,28.444,0.0,227076,5,4.38,0.0,98.81,1.19,0
3.444,8.5031,3.1586,4.5123,88.1533,11.9471,6.746,1.0302,0.1549,1.8118,5.0161,21.51,26.119,0.0,30955,18,4.18,0.0,97.21,0.0,0
6.1935,9.6765,3.4928,4.7665,86.3333,15.87,6.708,1.0305,0.1374,1.8139,4.6284,17.84,21.736,0.0,85653,12,4.61,0.0,98.6,1.57,0
3.4638,8.7715,3.3924,4.5037,87.9876,12.2353,6.623,1.0301,0.1569,1.9691,5.0617,14.99,29.307,0.0,124759,13,4.01,0.0268,98.39,0.0,0
7.1538,9.1374,3.5383,4.9433,85.7364,16.2912,6.694,1.0313,0.1416,2.0351,5.1911,15.61,28.247,0.0,23602,8,4.95,0.0,99.02,0.66,0
0.5,9.1348,3.404,4.6546,90.2533,9.6348,6.556,1.0302,0.1387,1.9232,4.903,21.68,25.51,0.0,128556,11,3.56,0.0073,98.23,0.0,0
4.5192,8.6819,3.4041,4.5548,87.0353,13.2011,6.553,1.029,0.169,2.0206,4.8415,18.38,21.097,0.0,130227,8,3.65,0.006,100.0,1.74,0
6.7193,9.6494,3.5036,4.7063,85.2266,16.3687,6.614,1.0317,0.1352,1.8273,4.9923,19.09,28.913,0.0,60176,12,4.86,0.0464,98.66,0.0,0
3.6805,9.6934,5.231,4.7511,88.1975,13.3739,6.705,1.031,0.1363,2.0523,4.5205,15.03,28.258,5.915,131266,4,4.01,0.6556,29.12,1.4,1
3.56,8.5027,3.0426,4.7756,87.9333,12.0627,6.748,1.0314,0.1384,1.9854,5.0215,19.29,27.879,0.0,79798,11,4.45,0.0,99.97,0.43,0
4.6435,8.7482,3.3661,4.7935,86.9692,13.3917,6.603,1.0314,0.1646,1.8281,4.9247,21.29,24.724,0.0,52587,21,3.17,0.0487,100.0,0.19,0
3.2941,8.7955,3.2015,4.6938,88.4729,12.0896,6.976,1.0315,0.1034,1.7314,4.7325,20.79,21.549,0.0,8096,19,6.15,0.673,28.88,0.23,1
5.4361,9.0897,3.4635,4.6178,87.0737,14.5258,6.614,1.0304,0.1627,1.7374,4.6436,21.47,27.983,0.0,178162,8,3.69,0.0,100.0,0.0,0
6.179,9.7953,3.2721,4.9587,86.4864,15.9743,6.708,1.0311,0.1457,1.7647,5.0403,15.84,27.808,0.0,39958,16,3.83,0.0,97.19,0.0,0
4.6043,8.9198,3.4842,4.5317,86.7581,13.5241,6.665,1.0294,0.154,1.8176,5.0643,19.6,23.916,0.0,23037,7,3.53,0.0,100.0,0.0,0
